video_id,path,label,source
DFDC__ckkuyewywx.mp4,/kaggle/input/datasets/swapnavasireddy/dfdc-sample-video/ckkuyewywx.mp4,0,DFDC
FF_FaceSwap__339_392.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/339_392.mp4,1,FF_FaceSwap
Custom_real__183.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/183.mp4,0,Custom_real
Custom_real__446.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/446.mp4,0,Custom_real
Custom_real__264.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/264.mp4,0,Custom_real
DFDC__bwipwzzxxu.mp4,/kaggle/input/datasets/swapnavasireddy/dfdc-sample-video/bwipwzzxxu.mp4,0,DFDC
FF_Deepfakes__123_119.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/123_119.mp4,1,FF_Deepfakes
Celeb_fake__id54_id57_0006.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id54_id57_0006.mp4,1,Celeb_fake
FF_FaceSwap__523_541.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/523_541.mp4,1,FF_FaceSwap
Custom_real__987.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/987.mp4,0,Custom_real
FF_real__701.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/701.mp4,0,FF_real
FF_FaceSwap__311_387.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/311_387.mp4,1,FF_FaceSwap
Custom_real__565.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/565.mp4,0,Custom_real
FF_NeuralTextures__796_740.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/796_740.mp4,1,FF_NeuralTextures
DFDC__czfunozvwp.mp4,/kaggle/input/datasets/swapnavasireddy/dfdc-sample-video/czfunozvwp.mp4,1,DFDC
DFDC__ehtdtkmmli.mp4,/kaggle/input/datasets/swapnavasireddy/dfdc-sample-video/ehtdtkmmli.mp4,0,DFDC
FF_NeuralTextures__707_705.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/707_705.mp4,1,FF_NeuralTextures
Custom_real__786.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/786.mp4,0,Custom_real
Custom_real__128.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/128.mp4,0,Custom_real
Celeb_fake__id28_id27_0006.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id28_id27_0006.mp4,1,Celeb_fake
FF_FaceShifter__251_375.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/251_375.mp4,1,FF_FaceShifter
FF_NeuralTextures__665_679.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/665_679.mp4,1,FF_NeuralTextures
FF_DeepFakeDetection__07_20__outside_talking_pan_laughing__KV6Q7D6C.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/07_20__outside_talking_pan_laughing__KV6Q7D6C.mp4,1,FF_DeepFakeDetection
FF_FaceSwap__496_417.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/496_417.mp4,1,FF_FaceSwap
FF_NeuralTextures__968_884.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/968_884.mp4,1,FF_NeuralTextures
FF_real__234.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/234.mp4,0,FF_real
Custom_real__568.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/568.mp4,0,Custom_real
FF_Face2Face__340_341.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/340_341.mp4,1,FF_Face2Face
FF_DeepFakeDetection__13_12__outside_talking_still_laughing__2TM4IFSF.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/13_12__outside_talking_still_laughing__2TM4IFSF.mp4,1,FF_DeepFakeDetection
FF_FaceSwap__415_484.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/415_484.mp4,1,FF_FaceSwap
Custom_real__679.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/679.mp4,0,Custom_real
Custom_fake__651_835.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/651_835.mp4,1,Custom_fake
FF_FaceSwap__446_667.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/446_667.mp4,1,FF_FaceSwap
FF_Face2Face__900_926.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/900_926.mp4,1,FF_Face2Face
FF_Face2Face__819_786.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/819_786.mp4,1,FF_Face2Face
Custom_real__891.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/891.mp4,0,Custom_real
Custom_fake__903_792.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/903_792.mp4,1,Custom_fake
Custom_real__033.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/033.mp4,0,Custom_real
FF_FaceSwap__182_242.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/182_242.mp4,1,FF_FaceSwap
Custom_real__035.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/035.mp4,0,Custom_real
Custom_real__778.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/778.mp4,0,Custom_real
FF_real__956.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/956.mp4,0,FF_real
FF_Face2Face__437_360.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/437_360.mp4,1,FF_Face2Face
FF_FaceSwap__788_710.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/788_710.mp4,1,FF_FaceSwap
Custom_real__534.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/534.mp4,0,Custom_real
Custom_real__996.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/996.mp4,0,Custom_real
Celeb_real__id7_0009.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id7_0009.mp4,0,Celeb_real
Custom_real__969.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/969.mp4,0,Custom_real
FF_real__367.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/367.mp4,0,FF_real
Custom_real__795.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/795.mp4,0,Custom_real
Celeb_real__id49_0007.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id49_0007.mp4,0,Celeb_real
FF_FaceSwap__255_214.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/255_214.mp4,1,FF_FaceSwap
FF_Face2Face__278_306.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/278_306.mp4,1,FF_Face2Face
FF_DeepFakeDetection__25_27__outside_talking_pan_laughing__GNIMW95Z.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/25_27__outside_talking_pan_laughing__GNIMW95Z.mp4,1,FF_DeepFakeDetection
Custom_real__479.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/479.mp4,0,Custom_real
Custom_real__788.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/788.mp4,0,Custom_real
FF_FaceSwap__644_657.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/644_657.mp4,1,FF_FaceSwap
FF_real__094.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/094.mp4,0,FF_real
YT_real__00232.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/YouTube-real/00232.mp4,0,YT_real
Custom_real__640.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/640.mp4,0,Custom_real
FF_DeepFakeDetection__01_27__walking_outside_cafe_disgusted__ZYCZ30C0.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/01_27__walking_outside_cafe_disgusted__ZYCZ30C0.mp4,1,FF_DeepFakeDetection
Custom_fake__598_178.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/598_178.mp4,1,Custom_fake
FF_FaceSwap__712_716.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/712_716.mp4,1,FF_FaceSwap
Celeb_real__id53_0005.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id53_0005.mp4,0,Celeb_real
Celeb_fake__id3_id6_0008.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id3_id6_0008.mp4,1,Celeb_fake
Custom_fake__036_035.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/036_035.mp4,1,Custom_fake
Custom_fake__009_027.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/009_027.mp4,1,Custom_fake
FF_NeuralTextures__677_671.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/677_671.mp4,1,FF_NeuralTextures
FF_Face2Face__118_120.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/118_120.mp4,1,FF_Face2Face
FF_Deepfakes__459_430.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/459_430.mp4,1,FF_Deepfakes
Custom_fake__917_924.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/917_924.mp4,1,Custom_fake
Custom_real__673.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/673.mp4,0,Custom_real
Custom_real__274.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/274.mp4,0,Custom_real
Custom_real__008.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/008.mp4,0,Custom_real
Celeb_real__id33_0008.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id33_0008.mp4,0,Celeb_real
Custom_real__285.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/285.mp4,0,Custom_real
Custom_fake__849_771.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/849_771.mp4,1,Custom_fake
FF_FaceShifter__226_491.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/226_491.mp4,1,FF_FaceShifter
FF_real__373.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/373.mp4,0,FF_real
Custom_real__647.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/647.mp4,0,Custom_real
FF_real__432.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/432.mp4,0,FF_real
FF_Face2Face__391_406.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/391_406.mp4,1,FF_Face2Face
FF_FaceShifter__611_760.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/611_760.mp4,1,FF_FaceShifter
FF_Face2Face__958_956.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/958_956.mp4,1,FF_Face2Face
Custom_real__324.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/324.mp4,0,Custom_real
FF_NeuralTextures__791_770.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/791_770.mp4,1,FF_NeuralTextures
Custom_fake__960_999.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/960_999.mp4,1,Custom_fake
FF_NeuralTextures__424_408.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/424_408.mp4,1,FF_NeuralTextures
Custom_fake__944_032.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/944_032.mp4,1,Custom_fake
FF_NeuralTextures__667_446.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/667_446.mp4,1,FF_NeuralTextures
FF_FaceShifter__782_787.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/782_787.mp4,1,FF_FaceShifter
Custom_fake__377_333.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/377_333.mp4,1,Custom_fake
Celeb_real__id44_0004.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id44_0004.mp4,0,Celeb_real
Celeb_real__id51_0006.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id51_0006.mp4,0,Celeb_real
Custom_real__827.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/827.mp4,0,Custom_real
Custom_real__177.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/177.mp4,0,Custom_real
Celeb_fake__id31_id6_0008.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id31_id6_0008.mp4,1,Celeb_fake
FF_FaceShifter__236_237.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/236_237.mp4,1,FF_FaceShifter
Custom_fake__121_093.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/121_093.mp4,1,Custom_fake
Custom_real__139.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/139.mp4,0,Custom_real
Custom_fake__588_556.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/588_556.mp4,1,Custom_fake
Celeb_fake__id4_id2_0002.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id4_id2_0002.mp4,1,Celeb_fake
Celeb_fake__id37_id38_0009.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id37_id38_0009.mp4,1,Celeb_fake
FF_Face2Face__134_192.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/134_192.mp4,1,FF_Face2Face
FF_Deepfakes__158_379.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/158_379.mp4,1,FF_Deepfakes
Custom_real__962.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/962.mp4,0,Custom_real
Celeb_fake__id47_id40_0003.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id47_id40_0003.mp4,1,Celeb_fake
FF_DeepFakeDetection__11_21__podium_speech_happy__T7DK03O1.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/11_21__podium_speech_happy__T7DK03O1.mp4,1,FF_DeepFakeDetection
DFDC__bdnaqemxmr.mp4,/kaggle/input/datasets/swapnavasireddy/dfdc-sample-video/bdnaqemxmr.mp4,0,DFDC
FF_Deepfakes__488_399.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/488_399.mp4,1,FF_Deepfakes
Custom_real__333.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/333.mp4,0,Custom_real
FF_Deepfakes__002_006.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/002_006.mp4,1,FF_Deepfakes
FF_DeepFakeDetection__12_15__kitchen_still__RK17XFJ9.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/12_15__kitchen_still__RK17XFJ9.mp4,1,FF_DeepFakeDetection
FF_DeepFakeDetection__21_15__walking_outside_cafe_disgusted__87WSBJP3.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/21_15__walking_outside_cafe_disgusted__87WSBJP3.mp4,1,FF_DeepFakeDetection
Custom_fake__876_891.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/876_891.mp4,1,Custom_fake
FF_FaceShifter__274_412.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/274_412.mp4,1,FF_FaceShifter
FF_NeuralTextures__678_460.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/678_460.mp4,1,FF_NeuralTextures
FF_Face2Face__109_107.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/109_107.mp4,1,FF_Face2Face
Custom_real__198.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/198.mp4,0,Custom_real
Celeb_fake__id16_id17_0006.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id16_id17_0006.mp4,1,Celeb_fake
FF_NeuralTextures__501_326.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/501_326.mp4,1,FF_NeuralTextures
Custom_real__960.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/960.mp4,0,Custom_real
Celeb_real__id24_0002.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id24_0002.mp4,0,Celeb_real
Custom_real__266.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/266.mp4,0,Custom_real
DFDC__ebebgmtlcu.mp4,/kaggle/input/datasets/swapnavasireddy/dfdc-sample-video/ebebgmtlcu.mp4,1,DFDC
Custom_real__607.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/607.mp4,0,Custom_real
FF_DeepFakeDetection__19_24__outside_talking_still_laughing__DL7X7M6I.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/19_24__outside_talking_still_laughing__DL7X7M6I.mp4,1,FF_DeepFakeDetection
Custom_fake__155_576.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/155_576.mp4,1,Custom_fake
Custom_real__563.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/563.mp4,0,Custom_real
FF_real__773.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/773.mp4,0,FF_real
Custom_real__009.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/009.mp4,0,Custom_real
FF_real__947.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/947.mp4,0,FF_real
Custom_real__638.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/638.mp4,0,Custom_real
FF_Face2Face__997_040.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/997_040.mp4,1,FF_Face2Face
FF_Deepfakes__255_214.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/255_214.mp4,1,FF_Deepfakes
FF_Deepfakes__219_220.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/219_220.mp4,1,FF_Deepfakes
Custom_real__672.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/672.mp4,0,Custom_real
Custom_fake__475_265.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/475_265.mp4,1,Custom_fake
Custom_real__760.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/760.mp4,0,Custom_real
Custom_real__452.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/452.mp4,0,Custom_real
Custom_fake__943_942.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/943_942.mp4,1,Custom_fake
Celeb_fake__id34_id30_0000.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id34_id30_0000.mp4,1,Celeb_fake
FF_NeuralTextures__379_158.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/379_158.mp4,1,FF_NeuralTextures
Celeb_real__id32_0009.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id32_0009.mp4,0,Celeb_real
FF_Face2Face__517_521.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/517_521.mp4,1,FF_Face2Face
FF_DeepFakeDetection__28_08__exit_phone_room__KXO8S7OP.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/28_08__exit_phone_room__KXO8S7OP.mp4,1,FF_DeepFakeDetection
FF_real__095.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/095.mp4,0,FF_real
Custom_real__467.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/467.mp4,0,Custom_real
Celeb_fake__id37_id28_0003.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id37_id28_0003.mp4,1,Celeb_fake
Custom_real__056.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/056.mp4,0,Custom_real
FF_NeuralTextures__925_933.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/925_933.mp4,1,FF_NeuralTextures
Custom_real__649.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/649.mp4,0,Custom_real
FF_NeuralTextures__027_009.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/027_009.mp4,1,FF_NeuralTextures
FF_DeepFakeDetection__18_11__walking_outside_cafe_disgusted__TRJUIS24.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/18_11__walking_outside_cafe_disgusted__TRJUIS24.mp4,1,FF_DeepFakeDetection
Celeb_fake__id19_id20_0000.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id19_id20_0000.mp4,1,Celeb_fake
Custom_real__661.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/661.mp4,0,Custom_real
FF_Face2Face__608_675.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/608_675.mp4,1,FF_Face2Face
Custom_real__944.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/944.mp4,0,Custom_real
DFDC__ccfoszqabv.mp4,/kaggle/input/datasets/swapnavasireddy/dfdc-sample-video/ccfoszqabv.mp4,0,DFDC
Custom_real__469.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/469.mp4,0,Custom_real
FF_real__551.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/551.mp4,0,FF_real
FF_FaceSwap__000_003.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/000_003.mp4,1,FF_FaceSwap
Custom_real__092.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/092.mp4,0,Custom_real
FF_NeuralTextures__167_166.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/167_166.mp4,1,FF_NeuralTextures
DFDC__cthdnahrkh.mp4,/kaggle/input/datasets/swapnavasireddy/dfdc-sample-video/cthdnahrkh.mp4,1,DFDC
FF_FaceSwap__683_607.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/683_607.mp4,1,FF_FaceSwap
YT_real__00276.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/YouTube-real/00276.mp4,0,YT_real
Celeb_fake__id54_id52_0000.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id54_id52_0000.mp4,1,Celeb_fake
FF_real__768.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/768.mp4,0,FF_real
Celeb_fake__id20_id16_0008.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id20_id16_0008.mp4,1,Celeb_fake
Custom_fake__062_066.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/062_066.mp4,1,Custom_fake
Custom_fake__213_083.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/213_083.mp4,1,Custom_fake
FF_real__913.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/913.mp4,0,FF_real
FF_FaceShifter__841_639.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/841_639.mp4,1,FF_FaceShifter
Custom_real__455.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/real_videos/455.mp4,0,Custom_real
Custom_fake__394_373.mp4,/kaggle/input/datasets/swapnavasireddy/400video/content/drive/MyDrive/face_dataset_dip/deepfake_videos/394_373.mp4,1,Custom_fake
